"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
478,0.833333333333333,0.059016393442623,0.0962566844919786,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,3] %in% c('y') & X[,6] %in% c('y') & X[,9] %in% c('y') & X[,14] %in% c('y')","'democrat'","V2,V3,V6,V9,V14"
479,0.972972972972973,0.121311475409836,0.313559322033898,6,6,1,1,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,10] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V9,V10,V11,V12,V15"
480,0.96875,0.20983606557377,0.342245989304813,2,2,0.333333333333333,0.333333333333333,"X[,10] %in% c('n') & X[,15] %in% c('y')","'democrat'","V10,V15"
481,1,0.177049180327869,0.288770053475936,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,10] %in% c('y') & X[,15] %in% c('y')","'democrat'","V4,V10,V15"
482,1,0.0918032786885246,0.149732620320856,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('n') & X[,15] %in% c('n')","'democrat'","V3,V12,V14,V15"
483,1,0.0459016393442623,0.11864406779661,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('n') & X[,15] %in% c('n')","'republican'","V3,V4,V7,V11,V15"
484,1,0.216393442622951,0.559322033898305,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('n') & X[,11] %in% c('n') & X[,13] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V4,V7,V11,V13,V15"
485,0.928571428571429,0.0459016393442623,0.0748663101604278,6,6,1,1,"X[,3] %in% c('y') & X[,6] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('y') & X[,15] %in% c('n')","'democrat'","V3,V6,V9,V12,V14,V15"
486,0.989690721649485,0.318032786885246,0.822033898305085,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V4,V5,V15"
487,0.888888888888889,0.0295081967213115,0.076271186440678,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V3,V4,V11,V12"
488,0.99375,0.524590163934426,0.855614973262032,2,2,0.333333333333333,0.333333333333333,"X[,3] %in% c('y') & X[,4] %in% c('n')","'democrat'","V3,V4"
489,0.833333333333333,0.039344262295082,0.101694915254237,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,11] %in% c('y')","'republican'","V1,V3,V4,V11"
490,1,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('n')","'republican'","V1,V3,V4,V7"
491,0.916666666666667,0.039344262295082,0.101694915254237,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n')","'republican'","V1,V3,V4,V11,V12"
492,1,0.219672131147541,0.567796610169491,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V1,V3,V4,V11,V12"
493,1,0.20327868852459,0.331550802139037,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,10] %in% c('n') & X[,13] %in% c('n')","'democrat'","V3,V10,V13"
494,1,0.0491803278688525,0.127118644067797,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('n')","'republican'","V3,V4,V7,V11"
495,1,0.0295081967213115,0.076271186440678,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('n') & X[,12] %in% c('n') & X[,15] %in% c('n')","'republican'","V3,V4,V7,V12,V15"
496,1,0.0754098360655738,0.122994652406417,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,3] %in% c('y') & X[,4] %in% c('n') & X[,10] %in% c('y') & X[,13] %in% c('n')","'democrat'","V2,V3,V4,V10,V13"
497,1,0.0426229508196721,0.0695187165775401,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,6] %in% c('n') & X[,12] %in% c('n') & X[,13] %in% c('y')","'democrat'","V3,V4,V6,V12,V13"
498,1,0.121311475409836,0.313559322033898,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('n') & X[,10] %in% c('y') & X[,12] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V4,V7,V10,V12,V15"
499,1,0.0327868852459016,0.053475935828877,6,6,1,1,"X[,2] %in% c('n') & X[,3] %in% c('y') & X[,6] %in% c('y') & X[,9] %in% c('y') & X[,10] %in% c('y') & X[,13] %in% c('n')","'democrat'","V2,V3,V6,V9,V10,V13"
500,0.978021978021978,0.298360655737705,0.771186440677966,3,3,0.5,0.5,"X[,1] %in% c('n') & X[,4] %in% c('y') & X[,11] %in% c('n')","'republican'","V1,V4,V11"
501,1,0.0459016393442623,0.0748663101604278,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,5] %in% c('y') & X[,8] %in% c('n') & X[,13] %in% c('y')","'democrat'","V4,V5,V8,V13"
502,1,0.0688524590163934,0.112299465240642,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,10] %in% c('n') & X[,13] %in% c('y')","'democrat'","V4,V10,V13"
503,1,0.0688524590163934,0.112299465240642,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,10] %in% c('y') & X[,13] %in% c('y')","'democrat'","V4,V5,V10,V13"
504,1,0.121311475409836,0.313559322033898,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,10] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V3,V4,V10,V11,V12"
505,0.846153846153846,0.0426229508196721,0.0695187165775401,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,8] %in% c('n') & X[,12] %in% c('n')","'democrat'","V3,V8,V12"
506,1,0.0983606557377049,0.160427807486631,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,8] %in% c('y') & X[,14] %in% c('n') & X[,15] %in% c('n')","'democrat'","V4,V8,V14,V15"
507,0.857142857142857,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,8] %in% c('y') & X[,10] %in% c('n') & X[,15] %in% c('n')","'republican'","V4,V8,V10,V15"
508,0.909090909090909,0.0360655737704918,0.0932203389830508,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,8] %in% c('y') & X[,10] %in% c('y') & X[,15] %in% c('n')","'republican'","V4,V8,V10,V15"
509,1,0.262295081967213,0.427807486631016,4,4,0.666666666666667,0.666666666666667,"X[,8] %in% c('y') & X[,9] %in% c('y') & X[,14] %in% c('n') & X[,15] %in% c('y')","'democrat'","V8,V9,V14,V15"
510,0.972972972972973,0.121311475409836,0.313559322033898,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,8] %in% c('n') & X[,10] %in% c('y') & X[,12] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V8,V10,V12,V15"
511,1,0.0262295081967213,0.0677966101694915,6,6,1,1,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,12] %in% c('n') & X[,15] %in% c('n')","'republican'","V2,V3,V4,V8,V12,V15"
512,1,0.0360655737704918,0.0588235294117647,6,6,1,1,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,7] %in% c('y') & X[,8] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('n')","'democrat'","V4,V5,V7,V8,V14,V15"
513,1,0.0360655737704918,0.0588235294117647,3,3,0.5,0.5,"X[,8] %in% c('y') & X[,9] %in% c('n') & X[,14] %in% c('n')","'democrat'","V8,V9,V14"
514,1,0.0524590163934426,0.0855614973262032,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,9] %in% c('n') & X[,14] %in% c('y')","'democrat'","V4,V9,V14"
515,0.916666666666667,0.039344262295082,0.0641711229946524,4,4,0.666666666666667,0.666666666666667,"X[,5] %in% c('y') & X[,6] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n')","'democrat'","V5,V6,V9,V12"
516,1,0.0262295081967213,0.0677966101694915,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('y') & X[,7] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,14] %in% c('y')","'republican'","V4,V7,V9,V10,V14"
517,1,0.101639344262295,0.165775401069519,5,5,0.833333333333333,0.833333333333333,"X[,5] %in% c('n') & X[,6] %in% c('y') & X[,7] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n')","'democrat'","V5,V6,V7,V9,V12"
518,0.954545454545455,0.0721311475409836,0.186440677966102,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('n') & X[,14] %in% c('y') & X[,16] %in% c('n')","'republican'","V3,V4,V9,V10,V14,V16"
519,1,0.281967213114754,0.459893048128342,6,6,1,1,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,6] %in% c('n') & X[,7] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n')","'democrat'","V4,V5,V6,V7,V9,V12"
